frame,overlap,angle,all_iters,all_time,all_t_err,all_r_err,pct_iters,pct_time,pct_t_err,pct_r_err,sigma_iters,sigma_time,sigma_t_err,sigma_r_err,x84_iters,x84_time,x84_t_err,x84_r_err,dynamic_iters,dynamic_time,dynamic_t_err,dynamic_r_err,hmrf_iters,hmrf_em_iters,hmrf_time,hmrf_t_err,hmrf_r_err
357, 0.87543, 0.31416,19, 1.44947, 0.00906, 0.02694,18, 1.27306, 0.00329, 0.01241,18, 1.34974, 0.00659, 0.01645,17, 1.25182, 0.00264, 0.01249,17, 1.27526, 0.00208, 0.01222,18,937, 4.26231, 0.00300, 0.01115
404, 0.90848, 0.31416,21, 0.83665, 0.01161, 0.03492,22, 0.84646, 0.00377, 0.01899,23, 0.88562, 0.00610, 0.03068,19, 0.81705, 0.00409, 0.01768,17, 0.75397, 0.00464, 0.01285,NaN,NaN,     NaN,     NaN,     NaN
440, 0.68934, 0.31416,27, 1.46259, 0.01917, 0.10034,19, 1.10349, 0.00832, 0.02663,22, 1.40545, 0.01038, 0.04696,17, 1.12660, 0.00462, 0.01545,16, 1.10693, 0.00815, 0.02541,21,1293, 5.70577, 0.00306, 0.01979
464, 0.65954, 0.31416,30, 1.82298, 0.01953, 0.08536,26, 1.56425, 0.00875, 0.02767,25, 1.49304, 0.01113, 0.03742,22, 1.50740, 0.00720, 0.02074,24, 1.50881, 0.00983, 0.03232,27,1331, 6.44766, 0.00857, 0.02045
488, 0.61728, 0.31416,36, 1.88268, 0.03495, 0.15013,18, 1.04145, 0.01246, 0.03994,19, 1.06028, 0.01588, 0.06230,21, 1.17359, 0.01245, 0.04091,17, 0.92511, 0.01360, 0.04935,30,1455, 5.93903, 0.01044, 0.02058
492, 0.63286, 0.31416,34, 1.68967, 0.02961, 0.11803,17, 0.92967, 0.01182, 0.03752,21, 1.04436, 0.01497, 0.05032,20, 0.96233, 0.01262, 0.03901,17, 0.86236, 0.01323, 0.04225,25,1344, 5.44944, 0.00956, 0.02316
504, 0.59215, 0.31416,24, 1.30855, 0.02418, 0.09741,21, 1.09059, 0.01271, 0.04749,20, 1.15798, 0.01464, 0.06070,21, 1.25174, 0.01350, 0.05482,19, 0.98198, 0.01350, 0.05495,36,1931, 7.74056, 0.00550, 0.02262
525, 0.61173, 0.31416,24, 1.71050, 0.01732, 0.09455,26, 1.80102, 0.00990, 0.02915,22, 1.66325, 0.01328, 0.04836,24, 1.79341, 0.01042, 0.03224,23, 1.61018, 0.01158, 0.03787,25,1377, 6.50448, 0.00764, 0.01221
534, 0.70111, 0.31416,22, 1.59172, 0.01381, 0.07068,25, 1.86280, 0.00729, 0.02768,23, 1.70840, 0.00983, 0.04212,20, 1.60496, 0.00676, 0.02175,23, 1.56518, 0.00752, 0.02878,25,1280, 5.91336, 0.00695, 0.01071
587, 0.87509, 0.31416,22, 1.15230, 0.01006, 0.02032,22, 1.29864, 0.00281, 0.00930,21, 0.99623, 0.00668, 0.01520,22, 1.07977, 0.00283, 0.00989,23, 1.15577, 0.00278, 0.01030,25,1419, 6.10393, 0.00308, 0.00916
638, 0.78560, 0.31416,20, 1.30539, 0.02330, 0.06085,20, 1.47147, 0.01005, 0.02583,20, 1.36390, 0.01429, 0.03919,19, 1.36138, 0.00928, 0.02332,19, 1.39854, 0.00814, 0.02003,20,1424, 5.82567, 0.00453, 0.03358
698, 0.74227, 0.31416,32, 4.45900, 0.07577, 0.19671,30, 3.44548, 0.01160, 0.01834,29, 3.12199, 0.01588, 0.05130,30, 2.99886, 0.00902, 0.00517,29, 3.14254, 0.00843, 0.00518,31,1525, 8.38753, 0.00750, 0.00489
717, 0.56078, 0.31416,22, 4.60376, 0.10113, 0.24344,50, 7.62885, 0.03724, 0.24562,27, 5.01810, 0.07766, 0.31942,32, 3.71343, 0.01182, 0.06941,44, 5.65559, 0.00625, 0.01854,21,982, 6.42399, 0.01200, 0.02246
723, 0.42354, 0.31416,50,13.82225, 0.50699, 0.71014,39, 8.27493, 0.08261, 0.34289,50,11.82735, 0.24295, 0.41179,31, 5.42601, 0.03420, 0.23347,50, 8.31945, 0.03805, 0.18214,36,823, 9.38049, 0.03610, 0.18718
732, 0.45719, 0.31416,50, 9.83867, 0.47527, 0.72176,34, 3.96952, 0.04493, 0.14034,30, 3.88764, 0.09604, 0.23293,34, 4.01849, 0.04438, 0.13374,32, 3.77909, 0.04420, 0.13311,30,847, 7.18554, 0.03824, 0.06761
736, 0.45589, 0.31416,50,10.40382, 0.51925, 0.78967,33, 4.86727, 0.04696, 0.12632,25, 3.44670, 0.10921, 0.22500,33, 4.64902, 0.04672, 0.12306,25, 3.31649, 0.04210, 0.10222,30,1386, 9.64754, 0.02656, 0.03249
747, 0.44995, 0.31416,50,10.05099, 0.48387, 0.73035,30, 3.81162, 0.04734, 0.15097,31, 4.19892, 0.10725, 0.27125,30, 3.82368, 0.04299, 0.13929,30, 3.66067, 0.04380, 0.14090,32,1027, 8.09740, 0.03687, 0.08525
756, 0.38690, 0.31416,34, 4.10811, 0.16673, 0.51857,39, 4.43646, 0.06598, 0.53473,42, 4.65625, 0.12223, 0.55220,50, 5.23868, 0.09524, 0.33808,29, 3.48615, 0.05990, 0.54418,26,927, 7.68536, 0.03387, 0.09025
759, 0.38619, 0.31416,31, 4.01594, 0.18672, 0.52665,43, 5.05881, 0.07188, 0.53792,42, 4.85190, 0.14286, 0.58154,47, 5.68870, 0.09942, 0.34009,26, 3.79651, 0.05762, 0.55011,25,1027, 8.89737, 0.03253, 0.06880
763, 0.35746, 0.31416,47,11.34417, 0.28032, 0.50742,50, 8.87769, 0.13489, 0.52572,49, 8.99349, 0.24538, 0.53138,50, 6.77902, 0.12847, 0.33436,36, 6.59881, 0.06457, 0.54336,22,1129, 8.70507, 0.02044, 0.01191
773, 0.38582, 0.31416,50,12.28712, 0.53473, 0.69379,39, 7.60925, 0.17190, 0.43320,50,10.90271, 0.27362, 0.46350,46, 7.57524, 0.11218, 0.28726,43, 9.56690, 0.07226, 0.51551,37,1137,11.78957, 0.03305, 0.08913
776, 0.36398, 0.31416,50,21.07599, 0.68118, 1.39199,50,16.15976, 0.52214, 1.02210,50,15.07712, 0.56672, 0.98987,50,16.48162, 0.50257, 1.01695,50,21.24042, 0.67594, 1.37829,22,1338,12.25023, 0.02236, 0.07429
789, 0.67033, 0.31416,49, 8.68004, 0.26123, 0.50569,33, 4.63968, 0.03082, 0.10279,44, 5.86557, 0.05696, 0.18448,21, 2.97267, 0.01211, 0.03168,23, 3.03806, 0.00840, 0.02815,20,1076, 6.40966, 0.00897, 0.01397
796, 0.69027, 0.31416,50, 8.68843, 0.22602, 0.44909,29, 3.64098, 0.02611, 0.09351,47, 5.71567, 0.05472, 0.18233,21, 2.92145, 0.00805, 0.02211,20, 2.81467, 0.00741, 0.02630,22,1171, 6.88276, 0.00780, 0.01114
817, 0.83922, 0.31416,22, 1.74954, 0.01667, 0.05121,20, 1.57424, 0.00620, 0.01727,21, 1.53437, 0.00974, 0.02904,18, 1.32167, 0.00480, 0.01384,17, 1.32235, 0.00451, 0.01245,20,1384, 6.31128, 0.00373, 0.01119
873, 0.89504, 0.31416,50, 1.85962, 0.07127, 0.07045,18, 0.88263, 0.04746, 0.13795,32, 1.24064, 0.03780, 0.07393,17, 0.84518, 0.05128, 0.11683,17, 0.81469, 0.05112, 0.12650,41,1136, 5.87593, 0.02443, 0.06323
914, 0.83199, 0.31416,50, 3.92408, 0.13564, 0.10791,20, 1.48606, 0.00991, 0.01863,22, 1.54425, 0.03440, 0.02240,19, 1.31813, 0.00220, 0.01361,19, 1.31383, 0.00213, 0.01216,18,975, 4.89515, 0.00295, 0.01088
948, 0.90576, 0.31416,20, 1.40209, 0.02072, 0.01997,19, 1.41934, 0.00247, 0.00884,19, 1.44418, 0.00882, 0.01241,18, 1.44525, 0.00267, 0.00972,19, 1.30823, 0.00181, 0.01038,20,1283, 5.32202, 0.00293, 0.00688
949, 0.93675, 0.31416,21, 1.46164, 0.01076, 0.01828,19, 1.40909, 0.00225, 0.00594,18, 1.27866, 0.00397, 0.00675,19, 1.34220, 0.00208, 0.00677,20, 1.35463, 0.00202, 0.00696,18,1220, 5.10465, 0.00273, 0.00560
959, 0.87225, 0.31416,18, 1.23273, 0.02884, 0.02642,18, 1.28145, 0.00447, 0.01903,19, 1.41679, 0.01410, 0.02657,15, 1.15442, 0.00394, 0.01666,16, 1.12129, 0.00304, 0.01683,18,1296, 5.24163, 0.00429, 0.00988
967, 0.90331, 0.31416,18, 1.15245, 0.01875, 0.02230,18, 1.44488, 0.00284, 0.01402,20, 1.40743, 0.00847, 0.02071,20, 1.37527, 0.00301, 0.01552,18, 1.29313, 0.00217, 0.01393,18,1479, 6.03922, 0.00415, 0.01093
973, 0.91512, 0.31416,18, 1.31764, 0.01515, 0.01891,19, 1.38986, 0.00242, 0.01021,19, 1.17359, 0.00632, 0.01312,17, 1.23179, 0.00253, 0.00970,18, 1.43560, 0.00196, 0.00999,17,1122, 4.67160, 0.00285, 0.00631
1006, 0.94944, 0.31416,21, 1.29641, 0.01221, 0.01819,21, 1.36162, 0.00248, 0.00606,21, 1.50102, 0.00405, 0.01036,21, 1.36596, 0.00080, 0.00814,21, 1.33336, 0.00024, 0.00727,18,1005, 4.64906, 0.00310, 0.00548
97, 0.96441, 0.31416,18, 1.26060, 0.01237, 0.02943,27, 1.73158, 0.00599, 0.01848,22, 1.54525, 0.00633, 0.01933,25, 1.56717, 0.00548, 0.01700,27, 1.51376, 0.00498, 0.01570,24,1588, 6.27197, 0.00609, 0.01823
123, 0.74530, 0.31416,10, 0.93203, 0.11389, 0.07223,11, 0.95537, 0.05238, 0.06977,9, 1.04050, 0.07598, 0.07313,35, 2.32013, 0.00427, 0.03023,39, 2.49507, 0.00421, 0.02961,33,1925, 8.66714, 0.00761, 0.03070
317, 0.75007, 0.31416,22, 3.03440, 0.05820, 0.13166,23, 2.37249, 0.00604, 0.04452,23, 2.43701, 0.01499, 0.07337,26, 2.42875, 0.00316, 0.02425,25, 2.72763, 0.00323, 0.02660,22,1138, 5.77562, 0.00308, 0.02469
327, 0.58178, 0.31416,50,11.97646, 0.33095, 0.72904,24, 4.35464, 0.03667, 0.15637,18, 3.34397, 0.07371, 0.14939,25, 4.37721, 0.02360, 0.10301,37, 5.95845, 0.01139, 0.05464,23,681, 6.81256, 0.02603, 0.11563
330, 0.51475, 0.31416,50,16.84401, 0.22399, 0.62776,50,10.31868, 0.08875, 0.52214,50,11.07866, 0.16734, 0.66012,50, 9.59153, 0.10378, 0.57405,50, 9.59556, 0.02414, 0.13594,50,1901,16.04438, 0.03100, 0.12686
337, 0.41613, 0.31416,37,15.92956, 0.37231, 0.59595,50,18.12598, 0.28790, 0.61313,50,18.29369, 0.35864, 0.66760,50,19.45260, 0.25179, 0.45942,50,20.45090, 0.21849, 0.56637,24,1000, 9.12523, 0.02315, 0.08829
343, 0.50228, 0.31416,50,22.93962, 0.26885, 0.66850,50,12.15176, 0.15344, 0.65594,50,15.85561, 0.17657, 0.52280,50,11.45429, 0.12666, 0.59914,50,11.65486, 0.05151, 0.33048,26,1235, 9.62490, 0.00760, 0.06376
357, 0.87543, 0.31416,18, 1.21003, 0.00868, 0.02591,18, 1.37055, 0.00452, 0.01184,18, 1.16774, 0.00628, 0.01602,17, 1.32332, 0.00335, 0.01243,17, 1.24530, 0.00325, 0.01239,20,1153, 4.76982, 0.00569, 0.01705
404, 0.90848, 0.31416,28, 0.93048, 0.01279, 0.03617,37, 1.18810, 0.00528, 0.01284,33, 1.10844, 0.00795, 0.02649,39, 1.17236, 0.00539, 0.01331,39, 1.15444, 0.00563, 0.01788,NaN,NaN,     NaN,     NaN,     NaN
440, 0.68934, 0.31416,32, 1.95084, 0.01913, 0.10029,23, 1.47146, 0.01033, 0.02603,25, 1.38811, 0.01058, 0.04473,20, 1.24257, 0.00817, 0.01934,20, 1.40014, 0.01002, 0.02211,21,1145, 5.08113, 0.00904, 0.03413
464, 0.65954, 0.31416,30, 1.81918, 0.01886, 0.08406,27, 1.71362, 0.00918, 0.02749,25, 1.40985, 0.01014, 0.03678,24, 1.41738, 0.00810, 0.02086,24, 1.40458, 0.00907, 0.02885,25,1358, 5.78356, 0.00715, 0.02523
488, 0.61728, 0.31416,42, 1.96144, 0.03437, 0.14760,28, 1.33511, 0.01447, 0.04075,29, 1.51387, 0.01527, 0.05970,30, 1.48460, 0.01412, 0.04306,26, 1.30293, 0.01438, 0.04237,16,943, 3.68476, 0.01508, 0.05598
492, 0.63286, 0.31416,45, 2.16127, 0.03029, 0.12135,26, 1.36706, 0.01564, 0.04215,27, 1.26299, 0.01491, 0.04932,28, 1.38372, 0.01523, 0.04241,26, 1.38981, 0.01523, 0.04212,24,1320, 5.24960, 0.01003, 0.06842
504, 0.59215, 0.31416,29, 1.42901, 0.02386, 0.09683,28, 1.33545, 0.01425, 0.04668,26, 1.17296, 0.01467, 0.06073,27, 1.29960, 0.01377, 0.05425,26, 1.31902, 0.01367, 0.05305,20,1220, 4.70354, 0.01340, 0.04564
525, 0.61173, 0.31416,27, 1.93938, 0.01787, 0.09438,25, 1.95002, 0.01157, 0.02886,23, 1.57283, 0.01529, 0.04893,24, 1.54427, 0.01248, 0.03330,23, 1.73240, 0.01401, 0.03903,22,1172, 5.33886, 0.01722, 0.02293
534, 0.70111, 0.31416,28, 1.67754, 0.01426, 0.06992,24, 1.85392, 0.00835, 0.02788,25, 1.78142, 0.01119, 0.04364,22, 1.65787, 0.00795, 0.02608,21, 1.54183, 0.00915, 0.03156,24,1308, 5.52948, 0.00668, 0.02365
587, 0.87509, 0.31416,21, 1.05814, 0.00915, 0.01820,28, 1.46915, 0.00420, 0.01030,21, 1.04758, 0.00587, 0.00938,24, 1.31469, 0.00609, 0.02178,19, 1.01759, 0.00717, 0.02302,21,1091, 4.75757, 0.01421, 0.05618
638, 0.78560, 0.31416,21, 1.69501, 0.02432, 0.06409,20, 1.69667, 0.01049, 0.02965,19, 1.41720, 0.01449, 0.04334,20, 1.57613, 0.00954, 0.02848,21, 1.61574, 0.00867, 0.02589,19,1067, 4.96219, 0.00929, 0.02830
698, 0.74227, 0.31416,22, 3.19453, 0.07213, 0.19806,22, 2.33291, 0.00941, 0.01985,23, 2.76010, 0.01505, 0.05024,21, 2.32786, 0.00526, 0.01448,18, 2.22491, 0.00502, 0.01698,18,962, 5.24715, 0.00381, 0.01908
717, 0.56078, 0.31416,23, 4.40519, 0.10268, 0.24125,46, 7.06099, 0.04187, 0.27552,30, 5.40303, 0.07868, 0.31376,23, 2.61268, 0.01071, 0.07444,44, 4.90660, 0.00614, 0.01983,25,1242, 7.42466, 0.00785, 0.03539
723, 0.42354, 0.31416,50,13.76148, 0.50505, 0.70451,50,10.12787, 0.08242, 0.34022,50,12.19848, 0.35640, 0.42394,26, 4.31984, 0.03392, 0.23223,46, 7.24460, 0.03395, 0.15641,28,691, 7.17901, 0.03522, 0.19470
732, 0.45719, 0.31416,50, 9.03683, 0.45019, 0.65419,29, 3.24340, 0.04704, 0.13925,23, 2.87547, 0.09394, 0.17523,28, 2.99286, 0.04644, 0.13317,22, 2.68190, 0.04596, 0.12611,25,376, 4.46332, 0.04680, 0.12548
736, 0.45589, 0.31416,50,10.52418, 0.51467, 0.77540,19, 2.86127, 0.04649, 0.13560,19, 2.47010, 0.10220, 0.18527,19, 2.40533, 0.04630, 0.13353,22, 2.86502, 0.04133, 0.10925,21,374, 4.19741, 0.04689, 0.13498
747, 0.44995, 0.31416,50,10.12837, 0.47044, 0.69132,27, 3.59122, 0.04959, 0.14835,50, 6.60170, 0.12167, 0.24471,26, 3.13286, 0.04594, 0.13573,23, 2.68947, 0.04596, 0.12993,28,875, 7.25598, 0.04445, 0.11555
756, 0.38690, 0.31416,50, 6.60868, 0.29783, 0.45212,31, 3.15300, 0.15401, 0.29433,50, 5.73888, 0.25739, 0.40473,36, 3.51615, 0.09908, 0.33584,25, 2.34877, 0.14069, 0.28961,23,630, 5.16760, 0.05450, 0.18340
759, 0.38619, 0.31416,50, 7.08751, 0.30725, 0.48803,43, 4.22741, 0.17822, 0.32210,50, 6.01134, 0.26755, 0.44573,29, 2.78533, 0.09672, 0.33526,40, 3.95203, 0.16256, 0.30663,24,676, 5.54109, 0.05332, 0.16459
763, 0.35746, 0.31416,50, 9.85585, 0.50155, 0.71546,15, 2.22681, 0.13691, 0.36230,50, 9.66805, 0.32688, 0.43046,50, 6.30868, 0.15427, 0.35374,50, 6.90436, 0.10260, 0.28066,16,724, 5.09012, 0.03592, 0.11098
773, 0.38582, 0.31416,50,12.14398, 0.54365, 0.71405,50,10.06911, 0.19704, 0.25029,50,11.12053, 0.48981, 0.66001,27, 4.48515, 0.11144, 0.28827,40, 8.45984, 0.06961, 0.50944,16,702, 4.95864, 0.03319, 0.09840
776, 0.36398, 0.31416,50,20.89242, 0.53709, 0.90755,50,17.60746, 0.50903, 0.99113,50,21.85300, 0.55379, 0.95120,50,18.31528, 0.48222, 0.94988,50,21.75949, 0.56648, 0.99554,24,1294,11.91496, 0.02148, 0.06782
789, 0.67033, 0.31416,50, 8.84118, 0.26128, 0.50577,24, 3.37311, 0.03058, 0.10449,40, 5.29990, 0.05703, 0.18485,26, 3.68611, 0.01755, 0.06121,34, 4.91413, 0.01035, 0.04230,23,845, 6.33276, 0.02902, 0.10737
796, 0.69027, 0.31416,50, 8.45835, 0.22546, 0.44786,26, 3.68965, 0.02656, 0.09695,42, 5.25979, 0.05421, 0.18108,28, 3.82987, 0.01169, 0.04525,35, 4.44955, 0.00740, 0.03391,39,1862,10.96716, 0.00715, 0.03080
817, 0.83922, 0.31416,21, 1.51438, 0.01645, 0.05117,22, 1.80565, 0.00596, 0.01849,22, 1.67993, 0.00992, 0.03059,19, 1.60314, 0.00411, 0.01483,19, 1.53035, 0.00377, 0.01553,19,1089, 5.11558, 0.00325, 0.01154
873, 0.89504, 0.31416,12, 0.62441, 0.04922, 0.10704,36, 1.22941, 0.00534, 0.03206,50, 1.57105, 0.02380, 0.04014,32, 1.06256, 0.00745, 0.03884,38, 1.30917, 0.00721, 0.03771,34,1274, 5.71617, 0.01420, 0.05008
914, 0.83199, 0.31416,50, 3.89186, 0.13781, 0.17463,16, 1.21223, 0.01063, 0.01938,16, 1.32400, 0.03337, 0.02496,15, 1.15803, 0.00306, 0.01414,14, 1.10691, 0.00452, 0.01248,15,900, 4.13295, 0.00168, 0.01326
948, 0.90576, 0.31416,18, 1.32199, 0.02032, 0.01958,18, 1.36345, 0.00222, 0.00854,18, 1.15377, 0.00825, 0.01284,17, 1.19552, 0.00163, 0.00998,18, 1.24202, 0.00165, 0.01065,21,1522, 6.92376, 0.00483, 0.01437
949, 0.93675, 0.31416,18, 1.18662, 0.00989, 0.01702,19, 1.31170, 0.00432, 0.00631,17, 1.13034, 0.00338, 0.00688,17, 1.05439, 0.00258, 0.00626,19, 1.13682, 0.00306, 0.00717,22,1522, 6.84280, 0.00557, 0.01044
959, 0.87225, 0.31416,16, 1.30191, 0.02989, 0.02647,17, 1.30142, 0.00468, 0.01981,17, 1.27367, 0.01494, 0.02709,14, 1.05838, 0.00567, 0.01949,14, 1.00623, 0.00597, 0.01976,17,1095, 4.82843, 0.00345, 0.01691
967, 0.90331, 0.31416,18, 1.53611, 0.02000, 0.02403,18, 1.27247, 0.00287, 0.01481,17, 1.10911, 0.00882, 0.02037,15, 1.24281, 0.00318, 0.01487,15, 1.13776, 0.00303, 0.01497,18,1100, 4.84781, 0.00480, 0.01435
973, 0.91512, 0.31416,17, 1.32123, 0.01511, 0.01915,18, 1.32939, 0.00300, 0.00967,18, 1.12942, 0.00593, 0.01333,17, 1.21049, 0.00200, 0.01038,16, 1.06812, 0.00157, 0.00992,18,972, 4.31612, 0.00561, 0.01257
1006, 0.94944, 0.31416,21, 1.35300, 0.01147, 0.01650,24, 1.42711, 0.00533, 0.01148,22, 1.20138, 0.00301, 0.00941,21, 1.19456, 0.00317, 0.00927,22, 1.25418, 0.00387, 0.00907,25,1496, 6.44816, 0.00576, 0.01653
97, 0.96441, 0.31416,17, 1.11288, 0.01270, 0.02969,27, 1.71764, 0.00533, 0.01688,21, 1.42153, 0.00654, 0.01927,23, 1.54627, 0.00501, 0.01584,21, 1.23681, 0.00609, 0.01844,22,1331, 5.45672, 0.00522, 0.01652
123, 0.74530, 0.31416,17, 1.60017, 0.12893, 0.06933,23, 1.78934, 0.06037, 0.06437,27, 2.10719, 0.10008, 0.06924,34, 2.46295, 0.00736, 0.03199,32, 2.16897, 0.00363, 0.02955,20,1326, 5.55836, 0.00491, 0.03077
317, 0.75007, 0.31416,18, 2.30858, 0.05626, 0.12821,25, 2.47533, 0.00568, 0.03726,23, 2.25601, 0.01471, 0.07087,20, 2.02947, 0.00632, 0.00988,15, 1.59053, 0.00590, 0.01405,19,1223, 6.01788, 0.00844, 0.00959
327, 0.58178, 0.31416,50,12.21151, 0.33111, 0.73077,32, 5.59823, 0.03707, 0.14851,15, 2.74114, 0.06856, 0.11217,26, 4.13183, 0.02004, 0.07807,24, 4.11047, 0.01225, 0.05377,23,626, 6.47670, 0.02439, 0.09626
330, 0.51475, 0.31416,50,16.41804, 0.22217, 0.61987,50,10.53008, 0.09016, 0.52638,50,11.00077, 0.16553, 0.65721,50, 9.86422, 0.08592, 0.50093,50, 9.69363, 0.02303, 0.12282,49,1707,15.60914, 0.03187, 0.12707
337, 0.41613, 0.31416,50,23.30960, 0.39527, 0.23172,50,18.40430, 0.30029, 0.65294,50,18.22676, 0.38550, 0.81918,50,17.78891, 0.23909, 0.40303,50,18.77515, 0.24117, 0.62735,24,925, 9.32716, 0.02371, 0.08707
343, 0.50228, 0.31416,50,19.02354, 0.26743, 0.66424,50,11.91574, 0.14966, 0.65244,50,14.66498, 0.17653, 0.52071,50,10.53107, 0.05120, 0.31231,50,12.31172, 0.06405, 0.39178,21,989, 7.67279, 0.00731, 0.04705
357, 0.87543, 0.31416,20, 1.29228, 0.00876, 0.02611,21, 1.44084, 0.00363, 0.01221,21, 1.30279, 0.00645, 0.01675,20, 1.35212, 0.00285, 0.01274,21, 1.41890, 0.00271, 0.01276,20,1059, 4.54934, 0.00268, 0.01268
404, 0.90848, 0.31416,26, 0.92243, 0.01190, 0.03370,29, 1.10771, 0.00416, 0.00801,31, 1.05640, 0.00713, 0.02775,26, 0.89816, 0.00402, 0.00767,19, 0.78799, 0.00383, 0.01254,35,1740, 7.03568, 0.01181, 0.06814
440, 0.68934, 0.31416,31, 1.94113, 0.01907, 0.09984,24, 1.58698, 0.00919, 0.02648,25, 1.47258, 0.01050, 0.04527,20, 1.22518, 0.00508, 0.01606,21, 1.25498, 0.00817, 0.02222,22,1289, 5.28991, 0.00588, 0.02219
464, 0.65954, 0.31416,31, 1.79752, 0.01913, 0.08451,28, 1.96460, 0.00862, 0.02705,26, 1.63309, 0.01060, 0.03632,22, 1.39579, 0.00644, 0.01783,24, 1.52568, 0.00913, 0.02936,24,1388, 5.95332, 0.00503, 0.02166
488, 0.61728, 0.31416,42, 1.97135, 0.03469, 0.14908,24, 1.27598, 0.01360, 0.03987,27, 1.28576, 0.01532, 0.05985,32, 1.59134, 0.01340, 0.04292,22, 1.10645, 0.01351, 0.04279,15,904, 3.70607, 0.00748, 0.04136
492, 0.63286, 0.31416,43, 1.94547, 0.03011, 0.12053,24, 1.15429, 0.01489, 0.04146,29, 1.52046, 0.01499, 0.05010,29, 1.51661, 0.01482, 0.04204,22, 1.24338, 0.01462, 0.04177,21,1143, 4.79091, 0.00662, 0.05392
504, 0.59215, 0.31416,30, 1.64133, 0.02422, 0.09812,28, 1.46316, 0.01401, 0.04702,26, 1.22018, 0.01470, 0.06096,30, 1.56378, 0.01383, 0.05580,26, 1.24352, 0.01363, 0.05387,20,1147, 4.57785, 0.00721, 0.04416
525, 0.61173, 0.31416,28, 1.97807, 0.01772, 0.09531,28, 2.00716, 0.01053, 0.02917,24, 1.74872, 0.01436, 0.04819,27, 1.97584, 0.01118, 0.03243,25, 1.86908, 0.01266, 0.03799,25,1226, 5.83595, 0.00814, 0.00511
534, 0.70111, 0.31416,29, 1.98194, 0.01427, 0.07182,27, 1.94525, 0.00759, 0.02807,24, 1.67981, 0.01057, 0.04200,23, 1.73554, 0.00696, 0.02218,24, 1.66739, 0.00795, 0.02882,22,1024, 4.81893, 0.00662, 0.01465
587, 0.87509, 0.31416,22, 1.17132, 0.00941, 0.01849,24, 1.36914, 0.00288, 0.00449,23, 1.10294, 0.00582, 0.01245,23, 1.26354, 0.00264, 0.00540,23, 1.18890, 0.00299, 0.00549,29,1440, 6.33766, 0.00417, 0.00746
638, 0.78560, 0.31416,17, 1.36900, 0.02292, 0.06015,19, 1.52327, 0.00977, 0.02617,17, 1.37981, 0.01375, 0.03864,15, 1.26991, 0.00838, 0.02131,15, 1.18027, 0.00729, 0.01818,17,1022, 4.56754, 0.00519, 0.01481
698, 0.74227, 0.31416,24, 3.79818, 0.07228, 0.19244,21, 2.33903, 0.01240, 0.01566,24, 2.61571, 0.01564, 0.04849,22, 2.33988, 0.00942, 0.00463,22, 2.44963, 0.00880, 0.00478,24,1253, 6.97218, 0.00813, 0.00468
717, 0.56078, 0.31416,20, 3.99583, 0.10120, 0.24099,50, 7.07351, 0.04097, 0.27068,29, 5.43417, 0.07826, 0.31516,21, 2.52172, 0.01108, 0.06436,45, 5.52897, 0.00625, 0.01849,21,992, 6.19571, 0.01106, 0.03532
723, 0.42354, 0.31416,50,13.58805, 0.50581, 0.70666,48, 9.76939, 0.08276, 0.34358,50,11.87354, 0.29031, 0.40182,30, 5.07480, 0.03411, 0.23185,47, 7.87279, 0.03415, 0.15735,31,899, 8.85979, 0.03102, 0.13104
732, 0.45719, 0.31416,50, 9.90340, 0.46089, 0.68238,21, 2.53902, 0.04558, 0.13544,17, 2.16014, 0.08734, 0.17533,20, 2.50341, 0.04495, 0.12894,14, 1.82875, 0.04520, 0.12586,24,1283, 7.33222, 0.02562, 0.04805
736, 0.45589, 0.31416,50,10.25455, 0.51702, 0.78281,21, 3.00148, 0.04678, 0.12667,14, 1.98843, 0.09741, 0.18351,20, 2.74552, 0.04603, 0.12172,11, 1.70134, 0.04360, 0.10637,32,1475, 9.72801, 0.02567, 0.04644
747, 0.44995, 0.31416,50,10.09070, 0.47771, 0.71181,20, 2.65973, 0.04857, 0.14637,35, 4.55612, 0.11861, 0.24940,24, 2.90524, 0.04440, 0.13433,11, 1.53292, 0.04579, 0.13241,12,655, 3.89484, 0.03180, 0.04554
756, 0.38690, 0.31416,48, 5.79376, 0.16689, 0.51851,50, 5.01540, 0.17294, 0.29918,50, 6.26808, 0.21953, 0.37785,50, 5.10022, 0.10113, 0.34817,50, 5.24129, 0.14642, 0.29170,20,575, 5.26782, 0.03565, 0.11140
759, 0.38619, 0.31416,44, 5.87838, 0.18716, 0.52712,50, 5.14909, 0.17939, 0.32276,50, 6.69171, 0.23090, 0.40892,45, 4.74554, 0.10109, 0.34418,50, 5.14021, 0.15051, 0.30238,20,581, 5.23326, 0.04602, 0.12431
763, 0.35746, 0.31416,50,10.29617, 0.50272, 0.71804,17, 2.68033, 0.13014, 0.35778,50, 9.34676, 0.24614, 0.48988,50, 6.55386, 0.12809, 0.33416,43, 7.59383, 0.06113, 0.53567,30,1383,10.45813, 0.01962, 0.01111
773, 0.38582, 0.31416,50,11.95229, 0.54387, 0.71475,50,10.05013, 0.17300, 0.43174,50,11.88874, 0.44140, 0.54369,42, 6.37861, 0.11312, 0.28763,40, 8.50453, 0.07277, 0.51561,18,710, 6.21005, 0.03271, 0.09370
